DATE,TIME,q1s,q1t,q2s,q2t,q3s,q3t,q4s,q4t
2016/12/26,5:30,-0.000791806,-2.0,-0.000411680,-4.7,-0.000865009,-13.8,-0.001933400,-14.7
2016/12/26,6:00,-0.001066302,-1.3,-0.000417207,-4.7,-0.000959682,-13.5,-0.000480815,-14.8
2016/12/26,6:30,-0.000397359,-1.5,-0.000289836,-4.4,0.000583242,-13.5,-0.000334238,-14.1
2016/12/26,7:00,0.004189362,-1.1,0.000986802,-3.7,0.010781445,-13.1,0.010584943,-13.3
2016/12/26,7:30,0.019710382,-0.6,0.002111699,-2.9,0.040588709,-12.6,0.033869295,-12.1
2016/12/26,8:00,0.058205888,0.6,0.005190199,-2.0,0.100978151,-12.9,0.075806600,-10.9
2016/12/26,8:30,0.098809531,1.6,0.004451593,1.3,0.140321051,-12.3,0.115891980,-10.6
2016/12/26,9:00,0.134410416,2.5,0.010462893,4.1,0.209869455,-10.0,0.158265861,-9.1
2016/12/26,9:30,0.154926449,3.4,0.038024176,4.5,0.257266251,-9.9,0.210665995,-6.7
2016/12/26,10:00,0.172514077,3.5,0.120923853,4.9,0.279389751,-6.2,0.244337681,-6.2
2016/12/26,10:30,0.181803991,3.8,0.165927735,5.3,0.319366171,-3.0,0.234077305,-5.3
2016/12/26,11:00,0.204460251,4.6,0.107142125,5.3,0.324882500,0.3,0.146422271,-4.0
2016/12/26,11:30,0.200360576,4.8,0.057581875,4.8,0.298977731,1.5,0.253887457,-1.4
2016/12/26,12:00,0.127503618,4.7,0.055563039,4.3,0.335432458,2.5,0.248625674,1.1
2016/12/26,12:30,0.099451466,4.8,0.057707919,4.5,0.300246937,3.2,0.257710696,4.0
2016/12/26,13:00,0.091608042,4.4,0.063546115,4.9,0.236862130,3.4,0.200995228,4.3
2016/12/26,13:30,0.077518890,2.6,0.058433775,5.2,0.194818237,3.6,0.158332997,4.6
2016/12/26,14:00,0.064722031,1.5,0.064012274,5.1,0.130165870,3.4,0.098591476,4.4
2016/12/26,14:30,0.035554080,1.2,0.044983073,4.7,0.076429851,3.1,0.074068500,4.4
2016/12/26,15:00,0.020540273,0.7,0.016408766,4.1,0.028596041,2.5,0.034294092,4.3
2016/12/26,15:30,0.009248396,0.5,0.006963840,2.6,0.004561869,2.1,0.007202437,4.4
2016/12/26,16:00,0.000155215,0.5,0.001572396,1.3,0.000254446,1.5,-0.001478081,4.4
2016/12/26,16:30,-0.000909258,0.4,0.000285725,1.0,-0.000550319,1.1,-0.001348514,4.4
2016/12/26,17:00,-0.000707911,0.5,0.000207410,0.8,-0.000840906,0.8,-0.001149385,4.5
2016/12/26,17:30,-0.000528954,0.5,0.000006635,0.5,0.000199889,0.3,-0.001059954,4.5
2016/12/26,18:00,-0.000862867,0.4,-0.000150543,0.3,-0.000355856,-0.2,-0.000844212,4.5
2016/12/26,18:30,-0.000897804,0.4,0.000182625,0.3,-0.000466822,-0.5,-0.000001155,4.1
2016/12/26,19:00,-0.001159495,0.4,0.000133165,0.1,-0.000276761,-0.7,-0.001309831,3.9
2016/12/26,19:30,-0.000750347,0.4,-0.000404675,0.1,-0.000446267,-0.9,-0.000823073,3.9
2016/12/26,20:00,-0.000814755,0.2,-0.000362939,0.2,-0.000395146,-0.9,-0.000309494,3.7
2016/12/26,20:30,-0.000777300,0.2,-0.000066640,0.2,-0.000413281,-1.0,-0.000323545,2.7
2016/12/26,21:00,-0.000602718,0.0,-0.000101472,0.1,-0.000417629,-1.2,-0.000375899,2.2
2016/12/26,21:30,-0.001034570,-0.1,-0.000047311,0.0,-0.000202546,-1.2,0.000171262,1.0
2016/12/26,22:00,-0.000828557,-0.1,-0.000017151,0.0,-0.000418716,-1.4,-0.001014137,0.6
2016/12/26,22:30,-0.000640764,-0.2,0.000012924,-0.2,-0.000184710,-1.5,-0.002129520,1.3
2016/12/26,23:00,-0.000880165,-0.3,-0.000049097,-0.4,-0.000401782,-1.5,-0.001508714,1.6
2016/12/26,23:30,-0.000937236,-0.4,-0.000140739,-0.5,-0.000129793,-1.7,0.000109320,1.7
2016/12/27,0:00,-0.000967720,-0.5,-0.000255412,-0.6,-0.000540474,-1.9,-0.000442662,1.2
2016/12/27,0:30,-0.000504513,-0.8,-0.000425270,-0.7,-0.000174991,-2.1,-0.000550165,1.3
2016/12/27,1:00,-0.000464538,-0.8,-0.000266735,-0.6,0.000026432,-2.3,-0.000138171,0.9
2016/12/27,1:30,-0.000890218,-0.7,-0.000131857,-0.7,-0.000388327,-2.4,-0.000511250,0.7
2016/12/27,2:00,-0.000665846,-0.7,-0.000189630,-0.7,0.000220591,-2.7,-0.000694360,0.5
2016/12/27,2:30,-0.001021538,-0.9,-0.000291058,-0.7,-0.000008420,-3.0,-0.000472672,0.4
2016/12/27,3:00,-0.000873749,-1.0,-0.000258989,-0.6,-0.000276151,-3.1,-0.000713698,0.3
2016/12/27,3:30,-0.001102427,-1.2,-0.000294752,-0.9,0.000050918,-3.4,-0.000611664,0.2
2016/12/27,4:00,-0.000911814,-1.4,-0.000349772,-1.0,-0.000553353,-3.5,0.000096310,-0.4
2016/12/27,4:30,-0.000484887,-1.4,-0.000424036,-1.0,-0.000641685,-3.6,-0.000121164,-1.0
2016/12/27,5:00,-0.000824449,-1.7,-0.000509244,-1.2,-0.000614411,-3.6,-0.000819111,-1.3
2016/12/27,5:30,-0.000467743,-2.1,-0.000621780,-1.2,-0.000772133,-3.6,-0.000428690,-1.5
2016/12/27,6:00,-0.000863417,-2.4,-0.000658008,-1.4,-0.000043978,-3.5,-0.000325312,-1.8
2016/12/27,6:30,-0.000781945,-2.5,-0.000372319,-1.4,-0.000195556,-3.5,0.000622786,-2.4
2016/12/27,7:00,0.002657907,-2.5,0.003849378,-1.5,0.004047537,-3.7,0.004780833,-2.6
2016/12/27,7:30,0.015562324,-2.7,0.019104844,-1.6,0.015206685,-3.8,0.017314212,-2.8
2016/12/27,8:00,0.039483143,-2.7,0.035042856,-1.7,0.051100277,-3.9,0.040462145,-2.8
2016/12/27,8:30,0.067359447,-2.7,0.053183239,-1.9,0.085978270,-3.9,0.056031918,-2.7
2016/12/27,9:00,0.104998049,-2.8,0.059792697,-2.1,0.122115715,-3.8,0.067529107,-2.7
2016/12/27,9:30,0.124366089,-2.9,0.072691982,-2.1,0.146264600,-3.7,0.117547609,-2.5
2016/12/27,10:00,0.155241439,-3.0,0.072694934,-2.2,0.137328686,-3.9,0.118657032,-2.3
2016/12/27,10:30,0.172446379,-2.7,0.071182410,-2.4,0.180016431,-3.7,0.143327486,-2.3
2016/12/27,11:00,0.163667239,-2.6,0.071822103,-2.6,0.142676410,-3.7,0.151833737,-2.5
2016/12/27,11:30,0.162726873,-2.6,0.074803699,-2.9,0.165516706,-4.0,0.127434036,-2.6
2016/12/27,12:00,0.153515012,-2.7,0.078099105,-3.0,0.137948216,-4.3,0.113317904,-2.7
2016/12/27,12:30,0.151367560,-2.8,0.073736440,-3.3,0.132899124,-4.6,0.092840171,-2.6
2016/12/27,13:00,0.139157102,-2.7,0.075459873,-3.3,0.113768484,-4.7,0.082953505,-2.6
2016/12/27,13:30,0.121455805,-2.9,0.065370097,-3.4,0.091871617,-4.8,0.068311115,-2.4
2016/12/27,14:00,0.106824409,-2.9,0.056363452,-3.4,0.068044575,-5.3,0.049775753,-2.5
2016/12/27,14:30,0.081000275,-3.2,0.047566901,-3.5,0.043437434,-5.5,0.037586239,-2.8
2016/12/27,15:00,0.044247177,-3.6,0.032834606,-3.6,0.025341765,-5.7,0.016860859,-3.3
2016/12/27,15:30,0.015315110,-3.9,0.012113610,-3.9,0.005895083,-6.3,0.003498616,-3.7
2016/12/27,16:00,0.001057678,-4.4,0.000767385,-4.4,-0.000027020,-6.4,-0.000174881,-4.0
2016/12/27,16:30,-0.000927509,-4.8,-0.001207558,-4.8,-0.000527114,-6.6,-0.000548562,-4.3
2016/12/27,17:00,-0.001120647,-5.3,-0.001406962,-5.0,-0.000790823,-6.7,-0.000726324,-4.6
2016/12/27,17:30,-0.000649960,-5.9,-0.001282024,-5.5,-0.000298166,-6.9,-0.000713399,-4.8
2016/12/27,18:00,-0.001060492,-6.0,-0.001492892,-6.0,-0.000279891,-7.0,-0.000872763,-5.0
2016/12/27,18:30,-0.000810348,-6.5,-0.001804817,-6.1,-0.000752643,-7.1,-0.000926596,-5.1
2016/12/27,19:00,-0.001081562,-6.7,-0.001694423,-6.4,-0.000530862,-7.3,-0.000772366,-5.3
2016/12/27,19:30,-0.001057399,-6.7,-0.001651172,-6.6,-0.000640676,-7.5,-0.001012460,-5.8
2016/12/27,20:00,-0.001002497,-6.9,-0.001621883,-6.7,-0.000170803,-7.9,-0.001075651,-6.3
2016/12/27,20:30,-0.001093678,-7.1,-0.001649585,-6.9,-0.000518353,-8.2,-0.001127488,-6.8
2016/12/27,21:00,-0.001204134,-7.1,-0.001861727,-7.0,-0.000702340,-8.1,-0.001354454,-7.2
2016/12/27,21:30,-0.001012463,-7.1,-0.001510592,-7.1,-0.000634828,-8.1,-0.001113637,-7.7
2016/12/27,22:00,-0.001126434,-7.1,-0.001399358,-7.4,-0.000492347,-8.0,-0.002007702,-7.6
2016/12/27,22:30,-0.000595546,-7.6,-0.001596477,-7.5,-0.000766550,-8.0,-0.001842678,-7.2
2016/12/27,23:00,-0.000831761,-8.5,-0.001547194,-7.8,-0.000095548,-8.1,-0.001621832,-7.1
2016/12/27,23:30,-0.000151430,-9.4,-0.001440696,-8.2,-0.000627811,-8.3,-0.001264236,-7.5
2016/12/28,0:00,-0.001491835,-10.3,-0.001253328,-8.8,-0.000111933,-8.5,-0.001487281,-7.7
2016/12/28,0:30,-0.001209110,-10.5,-0.001629591,-9.2,-0.000213529,-8.8,-0.001441287,-7.9
2016/12/28,1:00,-0.000557171,-11.3,-0.001582491,-9.6,-0.000685968,-9.0,-0.001435420,-8.3
2016/12/28,1:30,-0.000981469,-11.4,-0.001191419,-10.1,-0.000763816,-9.2,-0.001680542,-8.4
2016/12/28,2:00,-0.000712319,-11.8,-0.001584917,-10.3,-0.000720936,-9.2,-0.001182381,-9.0
2016/12/28,2:30,-0.000644900,-12.5,-0.001461452,-10.5,-0.000944639,-9.3,-0.001377113,-9.2
2016/12/28,3:00,-0.001326414,-12.6,-0.001913419,-10.2,-0.001020748,-9.3,-0.001985022,-9.2
2016/12/28,3:30,-0.000734039,-13.1,-0.002403454,-9.9,-0.000411292,-9.4,-0.001476937,-9.2
2016/12/28,4:00,-0.000930095,-13.7,-0.001712512,-10.1,-0.000500086,-9.6,-0.001162684,-9.6
2016/12/28,4:30,-0.000816685,-14.0,-0.001321746,-10.3,-0.000843466,-9.5,-0.001617822,-9.8
2016/12/28,5:00,-0.002068610,-13.7,-0.001829937,-10.1,-0.001017054,-9.4,-0.001683120,-9.9
2016/12/28,5:30,-0.002132813,-13.3,-0.002008876,-10.2,-0.001354397,-9.5,-0.001157222,-10.2
2016/12/28,6:00,-0.001361205,-12.7,-0.001712965,-10.1,-0.001391772,-9.7,-0.001954986,-10.2
2016/12/28,6:30,-0.000459791,-12.6,-0.000819945,-10.5,0.000401075,-9.8,0.000362613,-10.2
2016/12/28,7:00,0.010270333,-13.0,0.010440789,-10.6,0.010019731,-9.7,0.012249765,-9.8
2016/12/28,7:30,0.041531297,-12.8,0.069120705,-9.5,0.038264352,-9.6,0.031742612,-8.9
2016/12/28,8:00,0.081727468,-11.3,0.146510471,-8.1,0.157242384,-8.9,0.102990772,-8.1
2016/12/28,8:30,0.116273468,-9.1,0.223718278,-7.0,0.215695676,-8.6,0.209964870,-7.2
2016/12/28,9:00,0.227220894,-8.1,0.291383924,-6.1,0.275466111,-8.4,0.290131599,-6.4
2016/12/28,9:30,0.283934022,-7.6,0.339900505,-5.7,0.330470237,-8.0,0.332285022,-6.2
2016/12/28,10:00,0.309766624,-7.6,0.382757660,-5.1,0.385619243,-7.6,0.373607518,-5.8
2016/12/28,10:30,0.303367799,-7.8,0.414477231,-5.2,0.401260237,-7.4,0.413059412,-5.5
2016/12/28,11:00,0.236740733,-8.2,0.431200947,-4.5,0.412493023,-6.4,0.425914194,-5.3
2016/12/28,11:30,0.213265152,-8.2,0.439216302,-3.9,0.418175518,-6.9,0.402471351,-5.3
2016/12/28,12:00,0.231770862,-7.8,0.417102166,-3.8,0.397479996,-6.9,0.405730737,-5.0
2016/12/28,12:30,0.333593157,-6.6,0.285922989,-3.8,0.378060446,-6.9,0.366393131,-4.8
2016/12/28,13:00,0.241280208,-7.3,0.331070909,-3.3,0.317845820,-6.7,0.225900301,-4.9
2016/12/28,13:30,0.162993579,-7.4,0.286540250,-3.9,0.256193963,-6.7,0.218824189,-4.7
2016/12/28,14:00,0.102248293,-7.2,0.229537608,-4.4,0.195292321,-6.5,0.039618537,-5.4
2016/12/28,14:30,0.074889592,-6.7,0.160763433,-4.1,0.127170455,-6.5,0.029704253,-5.6
2016/12/28,15:00,0.054128215,-7.1,0.077090478,-4.2,0.063875174,-6.5,0.019026753,-5.9
2016/12/28,15:30,0.014611666,-7.7,0.026721864,-4.7,0.013958903,-6.8,0.006559470,-6.6
2016/12/28,16:00,0.000656348,-7.8,0.002434384,-6.2,-0.001210622,-7.3,-0.000608722,-7.3
2016/12/28,16:30,-0.000415648,-8.0,-0.000763454,-6.7,-0.000432624,-8.2,-0.001146495,-7.5
2016/12/28,17:00,-0.000813414,-8.3,-0.001126370,-7.3,-0.000468772,-9.5,-0.001286908,-8.6
2016/12/28,17:30,-0.001295843,-9.1,-0.001075731,-8.1,-0.000652039,-10.5,-0.001540983,-9.0
2016/12/28,18:00,-0.001290719,-9.6,-0.001670153,-8.0,-0.001055634,-11.1,-0.000333955,-9.4
2016/12/28,18:30,-0.001317513,-10.2,-0.001105095,-8.9,-0.000903899,-11.9,-0.001632136,-9.8
2016/12/28,19:00,-0.001170787,-10.5,-0.001134110,-10.2,-0.000923805,-12.6,-0.001180007,-10.1
2016/12/28,19:30,-0.002779610,-9.9,-0.001740065,-9.9,0.000073213,-14.0,-0.001414323,-10.5
2016/12/28,20:00,-0.002176829,-8.9,-0.000963879,-11.1,-0.001633791,-14.6,0.000457082,-11.8
2016/12/28,20:30,-0.001762945,-8.4,-0.000977598,-11.5,-0.000862999,-15.2,-0.000957985,-12.3
2016/12/28,21:00,-0.000830952,-8.6,-0.001099264,-11.6,-0.000939802,-15.6,-0.000627170,-13.1
2016/12/28,21:30,0.001157772,-10.2,-0.001165477,-11.9,-0.000955208,-15.9,0.000310510,-14.3
2016/12/28,22:00,-0.000475341,-11.4,-0.000413967,-11.8,-0.000225244,-16.6,-0.000964211,-14.9
2016/12/28,22:30,-0.001035133,-11.4,-0.000628999,-10.6,-0.000505880,-16.8,-0.001627327,-15.0
2016/12/28,23:00,-0.001613978,-11.3,-0.000546038,-9.3,-0.001324350,-16.6,-0.000552063,-15.1
2016/12/28,23:30,-0.001125517,-10.5,-0.000914610,-7.6,-0.000868466,-16.1,-0.001541630,-15.0
2016/12/29,0:00,-0.004112721,-8.5,-0.000900527,-7.0,-0.000705840,-16.3,-0.000607464,-15.3
2016/12/29,0:30,-0.000822564,-7.7,-0.000733613,-7.0,-0.000654935,-16.2,-0.000680983,-15.4
2016/12/29,1:00,-0.000916238,-7.4,-0.000980350,-6.9,-0.000752501,-16.3,-0.001325442,-15.6
2016/12/29,1:30,-0.000839677,-7.5,-0.000987912,-6.6,-0.000529253,-16.0,-0.000366229,-15.8
2016/12/29,2:00,-0.002068024,-7.0,-0.001277133,-6.2,-0.001397596,-15.8,-0.001592220,-15.6
2016/12/29,2:30,-0.001464949,-6.4,-0.001079076,-6.1,-0.000360060,-15.8,-0.000230231,-15.7
2016/12/29,3:00,-0.001382989,-6.4,-0.000496036,-6.9,-0.001707597,-15.4,-0.002401242,-16.3
2016/12/29,3:30,-0.001858505,-5.9,-0.000962236,-6.5,-0.000321450,-15.3,-0.004994469,-13.9
2016/12/29,4:00,-0.002076824,-5.5,-0.001067418,-6.6,-0.000982042,-15.7,0.000249309,-12.3
2016/12/29,4:30,-0.001513822,-5.2,-0.001135216,-5.8,-0.001562000,-15.5,-0.003361167,-13.9
2016/12/29,5:00,-0.001431105,-5.1,-0.001223004,-5.7,-0.000716517,-15.7,-0.000971526,-12.0
2016/12/29,5:30,-0.001238555,-5.1,-0.001322048,-6.0,-0.001469251,-15.3,0.003622465,-14.9
2016/12/29,6:00,-0.001340892,-5.2,-0.001086919,-7.0,-0.001560817,-15.2,-0.000389505,-16.6
2016/12/29,6:30,-0.001603685,-4.7,-0.000002941,-7.3,0.002258599,-16.6,0.001392525,-17.3
2016/12/29,7:00,0.025081642,-4.7,0.012825052,-6.1,0.013092951,-16.7,0.011910744,-16.3
2016/12/29,7:30,0.055990912,-4.5,0.031702286,-3.3,0.065262077,-15.1,0.027746341,-15.0
2016/12/29,8:00,0.043912203,-2.8,0.023242469,-4.2,0.112767737,-13.3,0.037324789,-13.3
2016/12/29,8:30,0.051619606,-2.1,0.022243944,-4.2,0.218665683,-10.8,0.177450384,-12.0
2016/12/29,9:00,0.070391309,-2.7,0.022799105,-3.7,0.259708655,-7.0,0.274012634,-11.4
2016/12/29,9:30,0.071796479,-2.8,0.026295100,-2.5,0.317262907,-4.0,0.313766768,-10.0
2016/12/29,10:00,0.114242621,-2.7,0.047313565,-1.2,0.296154105,-2.3,0.350531797,-6.5
2016/12/29,10:30,0.147384481,-2.3,0.059417640,-1.3,0.191829746,-1.4,0.254212556,-4.9
2016/12/29,11:00,0.150393841,-2.1,0.074710832,-1.4,0.140517531,-1.9,0.170729529,-5.1
2016/12/29,11:30,0.159622952,-2.4,0.066118924,-1.5,0.120181680,-2.1,0.077968791,-5.2
2016/12/29,12:00,0.171401664,-2.8,0.087093249,-1.2,0.090729354,-2.5,0.044251647,-5.2
2016/12/29,12:30,0.153577422,-3.1,0.096080227,-1.1,0.085809901,-2.6,0.033046243,-5.3
2016/12/29,13:00,0.232642530,-2.8,0.065765361,-1.8,0.106309739,-2.5,0.064272279,-4.7
2016/12/29,13:30,0.102570144,-3.4,0.191473849,-0.8,0.076409694,-3.0,0.080024072,-4.0
2016/12/29,14:00,0.181912274,-3.4,0.322862804,-0.5,0.125167691,-3.3,0.043973414,-3.5
2016/12/29,14:30,0.093518110,-3.8,0.290914849,-1.7,0.085735521,-3.9,0.044828658,-3.1
2016/12/29,15:00,0.060958468,-4.4,0.083772042,-2.5,0.077947537,-4.0,0.036208968,-3.3
2016/12/29,15:30,0.019668584,-4.4,0.053535878,-3.0,0.007105960,-4.0,0.012590934,-4.1
2016/12/29,16:00,0.001185913,-4.5,0.002433725,-3.9,0.000190628,-4.0,-0.000122827,-4.8
2016/12/29,16:30,-0.000823069,-4.5,-0.000919443,-4.8,-0.000722466,-4.8,-0.002702121,-4.5
2016/12/29,17:00,-0.000280119,-5.0,-0.001493311,-5.0,-0.000015142,-5.0,-0.000895642,-5.3
2016/12/29,17:30,-0.001495171,-5.1,-0.001441127,-5.5,-0.000236481,-5.3,-0.001264781,-5.4
2016/12/29,18:00,-0.000901856,-5.0,-0.001161306,-6.4,-0.000407411,-5.6,-0.001413853,-6.2
2016/12/29,18:30,0.000164826,-5.4,-0.001680884,-7.0,-0.001204461,-5.9,-0.002304270,-6.0
2016/12/29,19:00,-0.000114595,-6.0,-0.001884232,-7.0,-0.001130901,-6.3,-0.001418737,-4.9
2016/12/29,19:30,-0.000283052,-6.0,-0.003879182,-5.9,-0.001075598,-6.6,-0.000775077,-5.0
2016/12/29,20:00,-0.000305654,-6.0,-0.003320268,-5.5,-0.000656887,-6.9,-0.000107327,-5.5
2016/12/29,20:30,-0.000789986,-6.2,-0.003045270,-5.5,-0.000795106,-6.8,-0.001137457,-6.4
2016/12/29,21:00,-0.001048701,-5.9,-0.002502215,-5.9,-0.000673292,-7.3,-0.001151114,-7.1
2016/12/29,21:30,-0.001976648,-5.8,-0.001788098,-6.9,-0.000546364,-7.5,-0.000831872,-8.0
2016/12/29,22:00,-0.001457741,-5.1,-0.000883148,-8.6,0.000246861,-8.7,0.000481758,-8.8
2016/12/29,22:30,-0.000652298,-5.1,-0.000548482,-10.4,-0.000745813,-9.3,-0.003625200,-8.8
2016/12/29,23:00,-0.000450837,-5.3,-0.000509689,-11.7,-0.001271779,-9.8,-0.000355344,-9.3
2016/12/29,23:30,-0.000003204,-5.9,-0.000921756,-11.9,-0.000846031,-10.3,-0.001795501,-9.3
2016/12/30,0:00,-0.001258900,-5.8,-0.001224769,-11.4,-0.000813321,-11.0,0.000744742,-10.0
2016/12/30,0:30,-0.001282158,-5.4,-0.001237596,-12.3,-0.000240275,-11.9,-0.001316258,-11.6
2016/12/30,1:00,-0.000270227,-5.4,-0.001103188,-12.5,-0.000617375,-12.4,-0.001713075,-11.1
2016/12/30,1:30,-0.000328414,-5.7,-0.001922582,-11.9,-0.000144113,-13.2,0.001049719,-13.6
2016/12/30,2:00,-0.001264028,-5.7,-0.003951509,-9.3,-0.000535027,-14.1,-0.002839072,-12.5
2016/12/30,2:30,-0.001027393,-5.6,-0.002461192,-9.3,-0.000387897,-14.9,-0.000454710,-12.8
2016/12/30,3:00,-0.001273958,-5.2,-0.000527574,-11.7,-0.000446330,-15.7,-0.000274111,-13.9
2016/12/30,3:30,-0.001234337,-5.0,-0.000110321,-13.0,-0.000919280,-16.5,0.000599074,-15.4
2016/12/30,4:00,-0.000968098,-4.9,-0.000468853,-13.7,-0.001893004,-16.1,-0.001792945,-16.2
2016/12/30,4:30,-0.000451194,-5.2,-0.000660584,-14.1,-0.001002990,-16.4,-0.001576974,-15.6
2016/12/30,5:00,-0.000794057,-5.3,-0.001923202,-12.9,-0.001847965,-16.6,-0.000219724,-16.5
2016/12/30,5:30,-0.001244071,-4.8,-0.005134905,-8.8,-0.000883840,-16.3,-0.001373243,-16.8
2016/12/30,6:00,-0.001085496,-4.4,-0.002893625,-7.9,-0.000262789,-17.8,-0.002194003,-16.8
2016/12/30,6:30,-0.000319445,-4.5,-0.000857752,-8.6,0.000332354,-18.0,0.002290825,-16.6
2016/12/30,7:00,0.006488316,-5.2,0.010742501,-11.9,0.026564198,-17.8,0.013823111,-16.9
2016/12/30,7:30,0.040398380,-4.9,0.096546659,-12.5,0.095217750,-17.2,0.035609547,-16.1
2016/12/30,8:00,0.113463834,-6.1,0.195670046,-10.0,0.164657657,-16.3,0.108392826,-16.0
2016/12/30,8:30,0.129519671,-4.3,0.279700316,-6.4,0.228683711,-15.3,0.233462901,-14.0
2016/12/30,9:00,0.205559817,-5.1,0.336984196,-3.1,0.282209585,-13.4,0.308800998,-12.3
2016/12/30,9:30,0.328646842,-5.2,0.383954890,-2.8,0.328262692,-12.2,0.343217822,-11.6
2016/12/30,10:00,0.370216543,-3.4,0.413712665,-2.4,0.365669528,-10.4,0.371199037,-8.8
2016/12/30,10:30,0.410301842,-1.5,0.426012528,-1.9,0.394048386,-9.0,0.403318042,-5.8
2016/12/30,11:00,0.420881325,-1.1,0.346462331,-1.5,0.406648247,-7.7,0.418785275,-5.2
2016/12/30,11:30,0.425360814,-0.7,0.226305226,-1.9,0.403972241,-5.8,0.393584737,-3.4
2016/12/30,12:00,0.342248765,-0.7,0.131594706,-2.2,0.388617181,-3.9,0.398361177,-2.4
2016/12/30,12:30,0.287799552,-0.7,0.127300842,-2.0,0.362392982,-4.3,0.362118348,-1.3
2016/12/30,13:00,0.224023680,-0.9,0.196364058,-1.9,0.321160257,-5.1,0.225904078,-1.2
2016/12/30,13:30,0.186753617,-1.0,0.203664014,-1.5,0.262069099,-6.0,0.227961153,-1.1
2016/12/30,14:00,0.140443086,-1.4,0.169422273,-1.4,0.200850315,-6.7,0.039901700,-1.8
2016/12/30,14:30,0.086879189,-1.5,0.084625942,-1.7,0.132136258,-7.2,0.029879345,-1.9
2016/12/30,15:00,0.051396860,-1.9,0.068615426,-1.6,0.064563260,-7.0,0.019659675,-2.0
2016/12/30,15:30,0.014462733,-2.3,0.015779071,-2.1,0.013864957,-6.7,0.006815984,-2.1
2016/12/30,16:00,0.001095730,-2.5,0.001735789,-2.2,-0.000898365,-6.9,-0.000894053,-2.3
2016/12/30,16:30,-0.000895117,-2.8,-0.001049349,-2.9,-0.000261064,-8.2,-0.001664092,-2.5
2016/12/30,17:00,-0.000916830,-3.0,-0.001355085,-2.8,-0.000697927,-9.3,-0.001880749,-2.6
2016/12/30,17:30,-0.000452072,-3.4,-0.001000467,-3.2,-0.000482788,-10.0,-0.001816862,-2.6
2016/12/30,18:00,-0.000474763,-3.7,-0.000998302,-3.0,-0.001714141,-9.7,-0.001862102,-2.4
2016/12/30,18:30,-0.000924809,-3.8,-0.001236440,-3.2,-0.000727854,-9.8,-0.001669526,-2.2
2016/12/30,19:00,-0.001200788,-4.0,-0.001010849,-4.3,0.000121845,-10.4,-0.001802689,-2.0
2016/12/30,19:30,-0.001045302,-4.4,-0.002429402,-2.8,-0.001164692,-10.9,-0.001372636,-1.9
2016/12/30,20:00,-0.000988848,-4.5,-0.001707719,-2.7,-0.000311965,-11.4,-0.001143708,-2.0
2016/12/30,20:30,-0.001414493,-4.3,-0.001451512,-1.9,-0.000632648,-12.2,-0.001414298,-2.2
2016/12/30,21:00,-0.001112291,-4.4,-0.001763722,-1.4,-0.001560938,-11.8,-0.001662631,-2.2
2016/12/30,21:30,-0.000253274,-4.7,-0.001055208,-1.6,-0.001195717,-11.3,-0.001861498,-2.1
2016/12/30,22:00,-0.000988336,-4.4,-0.000970152,-1.9,-0.000948102,-11.6,-0.001562555,-1.9
2016/12/30,22:30,-0.000704445,-4.5,-0.000844920,-3.2,-0.001837390,-10.2,-0.001488022,-1.8
2016/12/30,23:00,-0.001367911,-4.1,-0.001670022,-2.3,0.000304833,-10.7,-0.000628434,-2.4
2016/12/30,23:30,-0.000681537,-4.1,-0.001203232,-2.8,-0.000175256,-11.5,-0.000382908,-4.1
2016/12/31,0:00,-0.001466593,-3.6,-0.001460850,-2.8,-0.001282660,-10.7,-0.001729721,-4.2
2016/12/31,0:30,-0.001275678,-3.0,-0.000509267,-4.4,-0.000424930,-10.5,0.000176462,-4.9
2016/12/31,1:00,-0.001324366,-2.5,-0.000696372,-4.9,-0.001350246,-10.0,-0.001090789,-6.2
2016/12/31,1:30,-0.000570666,-2.5,-0.000589219,-6.3,-0.002612333,-8.7,-0.001890127,-6.3
2016/12/31,2:00,-0.001779806,-2.2,-0.002378558,-4.9,-0.001130196,-8.5,-0.002193054,-6.1
2016/12/31,2:30,0.000175247,-2.7,-0.003384848,-3.3,-0.000424719,-8.9,-0.000676274,-6.1
2016/12/31,3:00,-0.000350054,-3.5,-0.002625193,-3.2,0.002372265,-10.6,-0.000155780,-8.2
2016/12/31,3:30,-0.000988629,-3.6,-0.001027215,-3.6,-0.001498386,-11.4,0.000477749,-8.6
2016/12/31,4:00,-0.000203787,-3.7,-0.000748509,-3.5,-0.001870764,-9.4,-0.001621100,-10.1
2016/12/31,4:30,-0.000776262,-3.8,-0.000561475,-3.4,-0.000581921,-8.9,-0.001787117,-9.3
2016/12/31,5:00,-0.000569021,-3.7,-0.000358079,-3.8,-0.000840510,-9.2,-0.001430656,-9.9
2016/12/31,5:30,-0.000700054,-3.6,-0.000467797,-4.2,-0.001345486,-9.1,-0.000839225,-10.6
2016/12/31,6:00,-0.000866364,-3.2,-0.000507208,-4.6,-0.001623605,-8.8,-0.004028905,-8.7
2016/12/31,6:30,-0.000618590,-3.1,-0.000106539,-5.2,0.000934897,-9.2,0.002975564,-8.1
2016/12/31,7:00,0.001473603,-2.9,0.004454350,-5.3,0.011857258,-9.7,0.015578383,-12.4
2016/12/31,7:30,0.009625397,-2.7,0.018131013,-4.4,0.024595372,-9.6,0.030858711,-11.0
